Mean Overscan Level (ADU),Detector,Amp,Run,READTIME setting,exp_id
27102.4167036667,R33_S02,C03,13060,2.374,3021111800148
27066.95678395678,R33_S02,C02,13060,2.374,3021111800148
27148.526843526848,R33_S02,C01,13060,2.374,3021111800148
27332.990934990936,R33_S02,C00,13060,2.374,3021111800148
27215.187506937506,R33_S02,C10,13060,2.374,3021111800149
27028.283827283827,R33_S02,C11,13060,2.374,3021111800149
27704.125735375732,R33_S02,C12,13060,2.374,3021111800149
27475.205155955155,R33_S02,C13,13060,2.374,3021111800149
27498.99175824176,R33_S02,C14,13060,2.374,3021111800149
27252.450678950678,R33_S02,C15,13060,2.374,3021111800149
27083.767741517742,R33_S02,C16,13060,2.374,3021111800149
26997.201187701186,R33_S02,C17,13060,2.374,3021111800149
27163.593314093312,R33_S02,C07,13060,2.374,3021111800149
26927.428830428827,R33_S02,C06,13060,2.374,3021111800149
27468.542568542565,R33_S02,C05,13060,2.374,3021111800149
27079.376456876453,R33_S02,C04,13060,2.374,3021111800149
27107.428802678805,R33_S02,C03,13060,2.374,3021111800149
27065.50152625153,R33_S02,C02,13060,2.374,3021111800149
27151.041477041475,R33_S02,C01,13060,2.374,3021111800149
27333.25766825767,R33_S02,C00,13060,2.374,3021111800149
27216.25615125615,R33_S02,C10,13060,2.374,3021111800150
27027.047332297334,R33_S02,C11,13060,2.374,3021111800150
27705.85998260998,R33_S02,C12,13060,2.374,3021111800150
27474.35767010767,R33_S02,C13,13060,2.374,3021111800150
27499.028508528507,R33_S02,C14,13060,2.374,3021111800150
27252.060615310616,R33_S02,C15,13060,2.374,3021111800150
27084.625781625782,R33_S02,C16,13060,2.374,3021111800150
26997.181771931773,R33_S02,C17,13060,2.374,3021111800150
27164.905039405035,R33_S02,C07,13060,2.374,3021111800150
26926.38957338957,R33_S02,C06,13060,2.374,3021111800150
27470.941243941248,R33_S02,C05,13060,2.374,3021111800150
27078.910015910013,R33_S02,C04,13060,2.374,3021111800150
27110.630785880785,R33_S02,C03,13060,2.374,3021111800150
27064.34791134791,R33_S02,C02,13060,2.374,3021111800150
27153.077912827917,R33_S02,C01,13060,2.374,3021111800150
27334.09387834388,R33_S02,C00,13060,2.374,3021111800150
27217.224543974546,R33_S02,C10,13060,2.374,3021111800151
27027.00688200688,R33_S02,C11,13060,2.374,3021111800151
27706.6766011766,R33_S02,C12,13060,2.374,3021111800151
27473.676804676805,R33_S02,C13,13060,2.374,3021111800151
27499.298738298738,R33_S02,C14,13060,2.374,3021111800151
27252.38145188145,R33_S02,C15,13060,2.374,3021111800151
27084.926443926444,R33_S02,C16,13060,2.374,3021111800151
26997.552456802456,R33_S02,C17,13060,2.374,3021111800151
27165.93070818071,R33_S02,C07,13060,2.374,3021111800151
26925.353535353534,R33_S02,C06,13060,2.374,3021111800151
27472.382025382023,R33_S02,C05,13060,2.374,3021111800151
27077.995467495468,R33_S02,C04,13060,2.374,3021111800151
27113.33108558108,R33_S02,C03,13060,2.374,3021111800151
27063.354996855,R33_S02,C02,13060,2.374,3021111800151
27154.526529026527,R33_S02,C01,13060,2.374,3021111800151
27334.472397972397,R33_S02,C00,13060,2.374,3021111800151
27217.639591889594,R33_S02,C10,13060,2.374,3021111800152
27026.527676027676,R33_S02,C11,13060,2.374,3021111800152
27708.118076368075,R33_S02,C12,13060,2.374,3021111800152
27473.89564139564,R33_S02,C13,13060,2.374,3021111800152
27499.402495652495,R33_S02,C14,13060,2.374,3021111800152
27251.941003441003,R33_S02,C15,13060,2.374,3021111800152
27084.871905871907,R33_S02,C16,13060,2.374,3021111800152
26997.207255707257,R33_S02,C17,13060,2.374,3021111800152
27166.11355311355,R33_S02,C07,13060,2.374,3021111800152
26925.149424649426,R33_S02,C06,13060,2.374,3021111800152
27473.727087727086,R33_S02,C05,13060,2.374,3021111800152
27077.64121064121,R33_S02,C04,13060,2.374,3021111800152
27115.43498168498,R33_S02,C03,13060,2.374,3021111800152
27062.797341547343,R33_S02,C02,13060,2.374,3021111800152
27156.208180708178,R33_S02,C01,13060,2.374,3021111800152
27334.197746697748,R33_S02,C00,13060,2.374,3021111800152
25055.8995078125,R01_S12,C10,13040,2.232,3021111600200
23726.5301796875,R01_S12,C11,13040,2.232,3021111600200
23016.595796875,R01_S12,C12,13040,2.232,3021111600200
22564.29928125,R01_S12,C13,13040,2.232,3021111600200
23013.1523984375,R01_S12,C14,13040,2.232,3021111600200
24070.7723984375,R01_S12,C15,13040,2.232,3021111600200
25486.4446953125,R01_S12,C16,13040,2.232,3021111600200
29493.7292578125,R01_S12,C17,13040,2.232,3021111600200
29513.65996875,R01_S12,C07,13040,2.232,3021111600200
25583.6560078125,R01_S12,C06,13040,2.232,3021111600200
24240.074078125,R01_S12,C05,13040,2.232,3021111600200
23248.79946875,R01_S12,C04,13040,2.232,3021111600200
22705.8197578125,R01_S12,C03,13040,2.232,3021111600200
25199.52209375,R01_S12,C02,13040,2.232,3021111600200
23980.098859375,R01_S12,C01,13040,2.232,3021111600200
25389.05790625,R01_S12,C00,13040,2.232,3021111600200
25055.883609375,R01_S12,C10,13040,2.232,3021111600201
23726.9089453125,R01_S12,C11,13040,2.232,3021111600201
23016.1936484375,R01_S12,C12,13040,2.232,3021111600201
22563.9599140625,R01_S12,C13,13040,2.232,3021111600201
23012.87459375,R01_S12,C14,13040,2.232,3021111600201
24070.818328125,R01_S12,C15,13040,2.232,3021111600201
25486.6004765625,R01_S12,C16,13040,2.232,3021111600201
29493.9699375,R01_S12,C17,13040,2.232,3021111600201
29513.6098828125,R01_S12,C07,13040,2.232,3021111600201
25583.6353046875,R01_S12,C06,13040,2.232,3021111600201
24239.872734375,R01_S12,C05,13040,2.232,3021111600201
23248.586640625,R01_S12,C04,13040,2.232,3021111600201
22705.9769765625,R01_S12,C03,13040,2.232,3021111600201
25198.420609375,R01_S12,C02,13040,2.232,3021111600201
23979.611859375,R01_S12,C01,13040,2.232,3021111600201
25388.960546875,R01_S12,C00,13040,2.232,3021111600201
25056.4731328125,R01_S12,C10,13040,2.232,3021111600202
23727.47621875,R01_S12,C11,13040,2.232,3021111600202
23017.816,R01_S12,C12,13040,2.232,3021111600202
22565.5675859375,R01_S12,C13,13040,2.232,3021111600202
23014.605921875,R01_S12,C14,13040,2.232,3021111600202
24072.324546875,R01_S12,C15,13040,2.232,3021111600202
25487.4377421875,R01_S12,C16,13040,2.232,3021111600202
29494.261109375,R01_S12,C17,13040,2.232,3021111600202
29513.1235078125,R01_S12,C07,13040,2.232,3021111600202
25583.647984375,R01_S12,C06,13040,2.232,3021111600202
24240.5730625,R01_S12,C05,13040,2.232,3021111600202
23249.9603828125,R01_S12,C04,13040,2.232,3021111600202
22706.2893515625,R01_S12,C03,13040,2.232,3021111600202
25199.081515625,R01_S12,C02,13040,2.232,3021111600202
23980.4963515625,R01_S12,C01,13040,2.232,3021111600202
25390.1555390625,R01_S12,C00,13040,2.232,3021111600202
25056.7250625,R01_S12,C10,13040,2.232,3021111600203
23728.216171875,R01_S12,C11,13040,2.232,3021111600203
23018.6646328125,R01_S12,C12,13040,2.232,3021111600203
22566.3548671875,R01_S12,C13,13040,2.232,3021111600203
23015.3162109375,R01_S12,C14,13040,2.232,3021111600203
24072.9193203125,R01_S12,C15,13040,2.232,3021111600203
25487.13775,R01_S12,C16,13040,2.232,3021111600203
29491.678,R01_S12,C17,13040,2.232,3021111600203
29510.5635546875,R01_S12,C07,13040,2.232,3021111600203
25583.2642421875,R01_S12,C06,13040,2.232,3021111600203
24241.108,R01_S12,C05,13040,2.232,3021111600203
23250.508359375,R01_S12,C04,13040,2.232,3021111600203
22707.603390625,R01_S12,C03,13040,2.232,3021111600203
25199.7075078125,R01_S12,C02,13040,2.232,3021111600203
23981.0044375,R01_S12,C01,13040,2.232,3021111600203
25390.0353671875,R01_S12,C00,13040,2.232,3021111600203
25056.6227421875,R01_S12,C10,13040,2.232,3021111600204
23727.680171875,R01_S12,C11,13040,2.232,3021111600204
23017.7007109375,R01_S12,C12,13040,2.232,3021111600204
22565.7613125,R01_S12,C13,13040,2.232,3021111600204
23014.3426796875,R01_S12,C14,13040,2.232,3021111600204
24072.1938046875,R01_S12,C15,13040,2.232,3021111600204
25487.408125,R01_S12,C16,13040,2.232,3021111600204
29493.74821875,R01_S12,C17,13040,2.232,3021111600204
29512.82221875,R01_S12,C07,13040,2.232,3021111600204
25583.611578125,R01_S12,C06,13040,2.232,3021111600204
24240.997265625,R01_S12,C05,13040,2.232,3021111600204
23250.020015625,R01_S12,C04,13040,2.232,3021111600204
22707.0028125,R01_S12,C03,13040,2.232,3021111600204
25199.3568046875,R01_S12,C02,13040,2.232,3021111600204
23980.710921875,R01_S12,C01,13040,2.232,3021111600204
25390.2215859375,R01_S12,C00,13040,2.232,3021111600204
25056.4511015625,R01_S12,C10,13040,2.232,3021111600205
23727.6476953125,R01_S12,C11,13040,2.232,3021111600205
23017.5315703125,R01_S12,C12,13040,2.232,3021111600205
22565.782546875,R01_S12,C13,13040,2.232,3021111600205
23014.1527421875,R01_S12,C14,13040,2.232,3021111600205
24072.0220625,R01_S12,C15,13040,2.232,3021111600205
25487.333796875,R01_S12,C16,13040,2.232,3021111600205
29493.6025,R01_S12,C17,13040,2.232,3021111600205
29513.13125,R01_S12,C07,13040,2.232,3021111600205
25583.409296875,R01_S12,C06,13040,2.232,3021111600205
24240.9902578125,R01_S12,C05,13040,2.232,3021111600205
23250.1856875,R01_S12,C04,13040,2.232,3021111600205
22706.7309609375,R01_S12,C03,13040,2.232,3021111600205
25200.1891796875,R01_S12,C02,13040,2.232,3021111600205
23981.3233125,R01_S12,C01,13040,2.232,3021111600205
25389.6534765625,R01_S12,C00,13040,2.232,3021111600205
25056.0474609375,R01_S12,C10,13040,2.232,3021111600206
23726.9123828125,R01_S12,C11,13040,2.232,3021111600206
23017.5538203125,R01_S12,C12,13040,2.232,3021111600206
22565.026421875,R01_S12,C13,13040,2.232,3021111600206
23014.0066015625,R01_S12,C14,13040,2.232,3021111600206
24071.4677421875,R01_S12,C15,13040,2.232,3021111600206
25486.8835390625,R01_S12,C16,13040,2.232,3021111600206
29493.76259375,R01_S12,C17,13040,2.232,3021111600206
29512.68584375,R01_S12,C07,13040,2.232,3021111600206
25583.47215625,R01_S12,C06,13040,2.232,3021111600206
24240.7158515625,R01_S12,C05,13040,2.232,3021111600206
23249.4927734375,R01_S12,C04,13040,2.232,3021111600206
22706.1264765625,R01_S12,C03,13040,2.232,3021111600206
25198.8125234375,R01_S12,C02,13040,2.232,3021111600206
23980.6529296875,R01_S12,C01,13040,2.232,3021111600206
25389.75625,R01_S12,C00,13040,2.232,3021111600206
25055.8882421875,R01_S12,C10,13040,2.232,3021111600207
23726.438625,R01_S12,C11,13040,2.232,3021111600207
23016.348109375,R01_S12,C12,13040,2.232,3021111600207
22564.286078125,R01_S12,C13,13040,2.232,3021111600207
23013.25603125,R01_S12,C14,13040,2.232,3021111600207
24071.2892109375,R01_S12,C15,13040,2.232,3021111600207
25486.6586796875,R01_S12,C16,13040,2.232,3021111600207
29493.7416875,R01_S12,C17,13040,2.232,3021111600207
29513.5214140625,R01_S12,C07,13040,2.232,3021111600207
25583.12396875,R01_S12,C06,13040,2.232,3021111600207
24240.4229453125,R01_S12,C05,13040,2.232,3021111600207
23249.0252578125,R01_S12,C04,13040,2.232,3021111600207
22705.6476484375,R01_S12,C03,13040,2.232,3021111600207
25199.26059375,R01_S12,C02,13040,2.232,3021111600207
23979.8436171875,R01_S12,C01,13040,2.232,3021111600207
25389.4695078125,R01_S12,C00,13040,2.232,3021111600207
25056.2595234375,R01_S12,C10,13040,2.232,3021111600208
23726.5711796875,R01_S12,C11,13040,2.232,3021111600208
23017.02553125,R01_S12,C12,13040,2.232,3021111600208
22564.9531796875,R01_S12,C13,13040,2.232,3021111600208
23013.5804453125,R01_S12,C14,13040,2.232,3021111600208
24072.447109375,R01_S12,C15,13040,2.232,3021111600208
25487.2164140625,R01_S12,C16,13040,2.232,3021111600208
29493.4354296875,R01_S12,C17,13040,2.232,3021111600208
29512.467734375,R01_S12,C07,13040,2.232,3021111600208
25583.2055078125,R01_S12,C06,13040,2.232,3021111600208
24240.551046875,R01_S12,C05,13040,2.232,3021111600208
23249.593390625,R01_S12,C04,13040,2.232,3021111600208
22706.292734375,R01_S12,C03,13040,2.232,3021111600208
25199.0970234375,R01_S12,C02,13040,2.232,3021111600208
23980.1208203125,R01_S12,C01,13040,2.232,3021111600208
25389.766453125,R01_S12,C00,13040,2.232,3021111600208
25056.23834375,R01_S12,C10,13040,2.232,3021111600209
23728.2413359375,R01_S12,C11,13040,2.232,3021111600209
23019.749,R01_S12,C12,13040,2.232,3021111600209
22567.4565546875,R01_S12,C13,13040,2.232,3021111600209
23015.9769921875,R01_S12,C14,13040,2.232,3021111600209
24073.75503125,R01_S12,C15,13040,2.232,3021111600209
25486.9958984375,R01_S12,C16,13040,2.232,3021111600209
29489.829671875,R01_S12,C17,13040,2.232,3021111600209
29507.5132421875,R01_S12,C07,13040,2.232,3021111600209
25582.0653984375,R01_S12,C06,13040,2.232,3021111600209
24241.668359375,R01_S12,C05,13040,2.232,3021111600209
23251.5570546875,R01_S12,C04,13040,2.232,3021111600209
22707.8657578125,R01_S12,C03,13040,2.232,3021111600209
25200.214859375,R01_S12,C02,13040,2.232,3021111600209
23982.0198515625,R01_S12,C01,13040,2.232,3021111600209
25390.78496875,R01_S12,C00,13040,2.232,3021111600209
25056.398609375,R01_S12,C10,13040,2.232,3021111600210
23728.0942578125,R01_S12,C11,13040,2.232,3021111600210
23019.35590625,R01_S12,C12,13040,2.232,3021111600210
22566.9410078125,R01_S12,C13,13040,2.232,3021111600210
23016.2463828125,R01_S12,C14,13040,2.232,3021111600210
24073.0292109375,R01_S12,C15,13040,2.232,3021111600210
25487.03115625,R01_S12,C16,13040,2.232,3021111600210
29490.0492265625,R01_S12,C17,13040,2.232,3021111600210
29508.0685234375,R01_S12,C07,13040,2.232,3021111600210
25581.7676015625,R01_S12,C06,13040,2.232,3021111600210
24241.56378125,R01_S12,C05,13040,2.232,3021111600210
23250.99915625,R01_S12,C04,13040,2.232,3021111600210
22707.7843828125,R01_S12,C03,13040,2.232,3021111600210
25200.3449609375,R01_S12,C02,13040,2.232,3021111600210
23981.601609375,R01_S12,C01,13040,2.232,3021111600210
25390.27828125,R01_S12,C00,13040,2.232,3021111600210
25056.69625,R01_S12,C10,13040,2.232,3021111600211
23726.9681953125,R01_S12,C11,13040,2.232,3021111600211
23017.973703125,R01_S12,C12,13040,2.232,3021111600211
22565.299328125,R01_S12,C13,13040,2.232,3021111600211
23014.420703125,R01_S12,C14,13040,2.232,3021111600211
24072.305796875,R01_S12,C15,13040,2.232,3021111600211
25487.7486875,R01_S12,C16,13040,2.232,3021111600211
29494.024453125,R01_S12,C17,13040,2.232,3021111600211
29512.6280390625,R01_S12,C07,13040,2.232,3021111600211
25583.695921875,R01_S12,C06,13040,2.232,3021111600211
24241.42075,R01_S12,C05,13040,2.232,3021111600211
23249.612296875,R01_S12,C04,13040,2.232,3021111600211
22706.17253125,R01_S12,C03,13040,2.232,3021111600211
25200.873125,R01_S12,C02,13040,2.232,3021111600211
23980.8241484375,R01_S12,C01,13040,2.232,3021111600211
25390.738953125,R01_S12,C00,13040,2.232,3021111600211
25055.819640625,R01_S12,C10,13040,2.232,3021111600212
23725.9153984375,R01_S12,C11,13040,2.232,3021111600212
23016.2063828125,R01_S12,C12,13040,2.232,3021111600212
22563.759453125,R01_S12,C13,13040,2.232,3021111600212
23013.142125,R01_S12,C14,13040,2.232,3021111600212
24071.228359375,R01_S12,C15,13040,2.232,3021111600212
25487.46490625,R01_S12,C16,13040,2.232,3021111600212
29493.47453125,R01_S12,C17,13040,2.232,3021111600212
29513.72190625,R01_S12,C07,13040,2.232,3021111600212
25583.580890625,R01_S12,C06,13040,2.232,3021111600212
24240.35703125,R01_S12,C05,13040,2.232,3021111600212
23248.4095234375,R01_S12,C04,13040,2.232,3021111600212
22705.507265625,R01_S12,C03,13040,2.232,3021111600212
25198.7554765625,R01_S12,C02,13040,2.232,3021111600212
23979.7716796875,R01_S12,C01,13040,2.232,3021111600212
25389.663875,R01_S12,C00,13040,2.232,3021111600212
25056.47678125,R01_S12,C10,13040,2.232,3021111600213
23727.882546875,R01_S12,C11,13040,2.232,3021111600213
23018.9328984375,R01_S12,C12,13040,2.232,3021111600213
22566.000828125,R01_S12,C13,13040,2.232,3021111600213
23015.389734375,R01_S12,C14,13040,2.232,3021111600213
24072.884546875,R01_S12,C15,13040,2.232,3021111600213
25487.9410546875,R01_S12,C16,13040,2.232,3021111600213
29491.64271875,R01_S12,C17,13040,2.232,3021111600213
29510.6538046875,R01_S12,C07,13040,2.232,3021111600213
25582.909625,R01_S12,C06,13040,2.232,3021111600213
24241.1881484375,R01_S12,C05,13040,2.232,3021111600213
23249.97690625,R01_S12,C04,13040,2.232,3021111600213
22707.3119453125,R01_S12,C03,13040,2.232,3021111600213
25199.8212890625,R01_S12,C02,13040,2.232,3021111600213
23980.800015625,R01_S12,C01,13040,2.232,3021111600213
25390.442875,R01_S12,C00,13040,2.232,3021111600213
25055.839265625,R01_S12,C10,13040,2.232,3021111600214
23726.1116796875,R01_S12,C11,13040,2.232,3021111600214
23016.7002265625,R01_S12,C12,13040,2.232,3021111600214
22563.4967890625,R01_S12,C13,13040,2.232,3021111600214
23012.7677890625,R01_S12,C14,13040,2.232,3021111600214
24071.0335859375,R01_S12,C15,13040,2.232,3021111600214
25487.2911015625,R01_S12,C16,13040,2.232,3021111600214
29493.4044296875,R01_S12,C17,13040,2.232,3021111600214
29513.2913046875,R01_S12,C07,13040,2.232,3021111600214
25583.26903125,R01_S12,C06,13040,2.232,3021111600214
24239.7238359375,R01_S12,C05,13040,2.232,3021111600214
23248.292328125,R01_S12,C04,13040,2.232,3021111600214
22706.09809375,R01_S12,C03,13040,2.232,3021111600214
25198.6294140625,R01_S12,C02,13040,2.232,3021111600214
23979.491796875,R01_S12,C01,13040,2.232,3021111600214
25389.401765625,R01_S12,C00,13040,2.232,3021111600214
25056.254515625,R01_S12,C10,13040,2.232,3021111600215
23726.7321015625,R01_S12,C11,13040,2.232,3021111600215
23016.708546875,R01_S12,C12,13040,2.232,3021111600215
22564.912015625,R01_S12,C13,13040,2.232,3021111600215
23013.752984375,R01_S12,C14,13040,2.232,3021111600215
24071.3077421875,R01_S12,C15,13040,2.232,3021111600215
25487.2744296875,R01_S12,C16,13040,2.232,3021111600215
29493.557234375,R01_S12,C17,13040,2.232,3021111600215
29513.5020703125,R01_S12,C07,13040,2.232,3021111600215
25583.0565390625,R01_S12,C06,13040,2.232,3021111600215
24240.147484375,R01_S12,C05,13040,2.232,3021111600215
23249.078390625,R01_S12,C04,13040,2.232,3021111600215
22705.91946875,R01_S12,C03,13040,2.232,3021111600215
25198.8076640625,R01_S12,C02,13040,2.232,3021111600215
23979.9101875,R01_S12,C01,13040,2.232,3021111600215
25389.6513515625,R01_S12,C00,13040,2.232,3021111600215
25056.7158203125,R01_S12,C10,13040,2.232,3021111600216
23727.4788984375,R01_S12,C11,13040,2.232,3021111600216
23017.670359375,R01_S12,C12,13040,2.232,3021111600216
22565.0511796875,R01_S12,C13,13040,2.232,3021111600216
23013.94615625,R01_S12,C14,13040,2.232,3021111600216
24072.394140625,R01_S12,C15,13040,2.232,3021111600216
25487.41215625,R01_S12,C16,13040,2.232,3021111600216
29493.85865625,R01_S12,C17,13040,2.232,3021111600216
29513.1700625,R01_S12,C07,13040,2.232,3021111600216
25583.897453125,R01_S12,C06,13040,2.232,3021111600216
24239.7393203125,R01_S12,C05,13040,2.232,3021111600216
23249.2103828125,R01_S12,C04,13040,2.232,3021111600216
22706.0040234375,R01_S12,C03,13040,2.232,3021111600216
25199.1996640625,R01_S12,C02,13040,2.232,3021111600216
23980.4458125,R01_S12,C01,13040,2.232,3021111600216
25390.191828125,R01_S12,C00,13040,2.232,3021111600216
25055.9692265625,R01_S12,C10,13040,2.232,3021111600217
23727.361859375,R01_S12,C11,13040,2.232,3021111600217
23017.5811875,R01_S12,C12,13040,2.232,3021111600217
22564.500546875,R01_S12,C13,13040,2.232,3021111600217
23014.0499375,R01_S12,C14,13040,2.232,3021111600217
24072.0810625,R01_S12,C15,13040,2.232,3021111600217
25487.27815625,R01_S12,C16,13040,2.232,3021111600217
29493.2238359375,R01_S12,C17,13040,2.232,3021111600217
29513.3660234375,R01_S12,C07,13040,2.232,3021111600217
25583.6538203125,R01_S12,C06,13040,2.232,3021111600217
24239.976109375,R01_S12,C05,13040,2.232,3021111600217
23249.304859375,R01_S12,C04,13040,2.232,3021111600217
22706.3218203125,R01_S12,C03,13040,2.232,3021111600217
25198.8986484375,R01_S12,C02,13040,2.232,3021111600217
23980.128734375,R01_S12,C01,13040,2.232,3021111600217
25389.6933984375,R01_S12,C00,13040,2.232,3021111600217
25056.24125,R01_S12,C10,13040,2.232,3021111600218
23728.9698671875,R01_S12,C11,13040,2.232,3021111600218
23019.584671875,R01_S12,C12,13040,2.232,3021111600218
22566.5209609375,R01_S12,C13,13040,2.232,3021111600218
23015.6945859375,R01_S12,C14,13040,2.232,3021111600218
24073.0367890625,R01_S12,C15,13040,2.232,3021111600218
25487.358671875,R01_S12,C16,13040,2.232,3021111600218
29489.5854765625,R01_S12,C17,13040,2.232,3021111600218
29508.1269140625,R01_S12,C07,13040,2.232,3021111600218
25582.088875,R01_S12,C06,13040,2.232,3021111600218
24241.0319140625,R01_S12,C05,13040,2.232,3021111600218
23250.7734765625,R01_S12,C04,13040,2.232,3021111600218
22708.2776953125,R01_S12,C03,13040,2.232,3021111600218
25199.378125,R01_S12,C02,13040,2.232,3021111600218
23981.8891171875,R01_S12,C01,13040,2.232,3021111600218
25389.7281796875,R01_S12,C00,13040,2.232,3021111600218
25056.686453125,R01_S12,C10,13040,2.232,3021111600219
23728.1578203125,R01_S12,C11,13040,2.232,3021111600219
23018.8387265625,R01_S12,C12,13040,2.232,3021111600219
22565.2900703125,R01_S12,C13,13040,2.232,3021111600219
23015.14371875,R01_S12,C14,13040,2.232,3021111600219
24072.7416171875,R01_S12,C15,13040,2.232,3021111600219
25487.342796875,R01_S12,C16,13040,2.232,3021111600219
29491.3079375,R01_S12,C17,13040,2.232,3021111600219
29511.182234375,R01_S12,C07,13040,2.232,3021111600219
25583.390375,R01_S12,C06,13040,2.232,3021111600219
24240.473375,R01_S12,C05,13040,2.232,3021111600219
23249.61365625,R01_S12,C04,13040,2.232,3021111600219
22706.83690625,R01_S12,C03,13040,2.232,3021111600219
25199.06896875,R01_S12,C02,13040,2.232,3021111600219
23981.32409375,R01_S12,C01,13040,2.232,3021111600219
25390.725296875,R01_S12,C00,13040,2.232,3021111600219
25055.821296875,R01_S12,C10,13040,2.232,3021111600220
23727.729953125,R01_S12,C11,13040,2.232,3021111600220
23018.618546875,R01_S12,C12,13040,2.232,3021111600220
22566.3540703125,R01_S12,C13,13040,2.232,3021111600220
23015.0458203125,R01_S12,C14,13040,2.232,3021111600220
24072.4385,R01_S12,C15,13040,2.232,3021111600220
25487.046265625,R01_S12,C16,13040,2.232,3021111600220
29491.111171875,R01_S12,C17,13040,2.232,3021111600220
29511.4323828125,R01_S12,C07,13040,2.232,3021111600220
25583.029875,R01_S12,C06,13040,2.232,3021111600220
24240.9310234375,R01_S12,C05,13040,2.232,3021111600220
23250.324296875,R01_S12,C04,13040,2.232,3021111600220
22707.2741796875,R01_S12,C03,13040,2.232,3021111600220
25200.385328125,R01_S12,C02,13040,2.232,3021111600220
23980.78021875,R01_S12,C01,13040,2.232,3021111600220
25389.9003984375,R01_S12,C00,13040,2.232,3021111600220
25055.818734375,R01_S12,C10,13040,2.232,3021111600221
23727.41825,R01_S12,C11,13040,2.232,3021111600221
23017.88703125,R01_S12,C12,13040,2.232,3021111600221
22564.986921875,R01_S12,C13,13040,2.232,3021111600221
23014.1635,R01_S12,C14,13040,2.232,3021111600221
24071.6374453125,R01_S12,C15,13040,2.232,3021111600221
25487.2273203125,R01_S12,C16,13040,2.232,3021111600221
29493.74825,R01_S12,C17,13040,2.232,3021111600221
29513.647078125,R01_S12,C07,13040,2.232,3021111600221
25584.0193046875,R01_S12,C06,13040,2.232,3021111600221
24240.7079296875,R01_S12,C05,13040,2.232,3021111600221
23249.363296875,R01_S12,C04,13040,2.232,3021111600221
22706.1402265625,R01_S12,C03,13040,2.232,3021111600221
25200.4188125,R01_S12,C02,13040,2.232,3021111600221
23979.74434375,R01_S12,C01,13040,2.232,3021111600221
25389.36653125,R01_S12,C00,13040,2.232,3021111600221
25056.1294375,R01_S12,C10,13040,2.232,3021111600222
23727.9741875,R01_S12,C11,13040,2.232,3021111600222
23019.0484375,R01_S12,C12,13040,2.232,3021111600222
22566.4124609375,R01_S12,C13,13040,2.232,3021111600222
23014.4875,R01_S12,C14,13040,2.232,3021111600222
24072.4363984375,R01_S12,C15,13040,2.232,3021111600222
25487.058203125,R01_S12,C16,13040,2.232,3021111600222
29491.8279296875,R01_S12,C17,13040,2.232,3021111600222
29511.9539921875,R01_S12,C07,13040,2.232,3021111600222
25583.39803125,R01_S12,C06,13040,2.232,3021111600222
24240.2378984375,R01_S12,C05,13040,2.232,3021111600222
23250.218640625,R01_S12,C04,13040,2.232,3021111600222
22706.7181328125,R01_S12,C03,13040,2.232,3021111600222
25201.1685703125,R01_S12,C02,13040,2.232,3021111600222
23980.5095859375,R01_S12,C01,13040,2.232,3021111600222
25389.8057734375,R01_S12,C00,13040,2.232,3021111600222
25056.404515625,R01_S12,C10,13040,2.232,3021111600223
23727.8592734375,R01_S12,C11,13040,2.232,3021111600223
23018.9956015625,R01_S12,C12,13040,2.232,3021111600223
22566.31115625,R01_S12,C13,13040,2.232,3021111600223
23014.5324140625,R01_S12,C14,13040,2.232,3021111600223
24072.0481171875,R01_S12,C15,13040,2.232,3021111600223
25487.114953125,R01_S12,C16,13040,2.232,3021111600223
29491.3575703125,R01_S12,C17,13040,2.232,3021111600223
29511.6469296875,R01_S12,C07,13040,2.232,3021111600223
25582.5958125,R01_S12,C06,13040,2.232,3021111600223
24240.55840625,R01_S12,C05,13040,2.232,3021111600223
23250.3212890625,R01_S12,C04,13040,2.232,3021111600223
22707.4025546875,R01_S12,C03,13040,2.232,3021111600223
25201.1092265625,R01_S12,C02,13040,2.232,3021111600223
23980.53209375,R01_S12,C01,13040,2.232,3021111600223
25389.68409375,R01_S12,C00,13040,2.232,3021111600223
25055.885203125,R01_S12,C10,13040,2.232,3021111600224
23726.9055,R01_S12,C11,13040,2.232,3021111600224
23017.63653125,R01_S12,C12,13040,2.232,3021111600224
22565.6051875,R01_S12,C13,13040,2.232,3021111600224
23013.4195625,R01_S12,C14,13040,2.232,3021111600224
24071.762640625,R01_S12,C15,13040,2.232,3021111600224
25487.089796875,R01_S12,C16,13040,2.232,3021111600224
29493.709078125,R01_S12,C17,13040,2.232,3021111600224
29513.6549921875,R01_S12,C07,13040,2.232,3021111600224
25583.4953125,R01_S12,C06,13040,2.232,3021111600224
24240.1992734375,R01_S12,C05,13040,2.232,3021111600224
23249.55434375,R01_S12,C04,13040,2.232,3021111600224
22706.3208515625,R01_S12,C03,13040,2.232,3021111600224
25200.1574921875,R01_S12,C02,13040,2.232,3021111600224
23980.5370078125,R01_S12,C01,13040,2.232,3021111600224
25390.013484375,R01_S12,C00,13040,2.232,3021111600224
25056.9268828125,R01_S12,C10,13040,2.232,3021111600225
23729.6712421875,R01_S12,C11,13040,2.232,3021111600225
23020.6440625,R01_S12,C12,13040,2.232,3021111600225
22568.604703125,R01_S12,C13,13040,2.232,3021111600225
23016.0515078125,R01_S12,C14,13040,2.232,3021111600225
